IRIG Time	ARC_DECOM_STREAM_1: LEP MCP	ARC_DECOM_STREAM_1: LEP Mesh	ARC_DECOM_STREAM_1: LEP SvFix	ARC_DECOM_STREAM_1: LEP Sweep	
22:04:36.615666	41	2106	123	39	
22:04:36.637785	64	1997	9	8	
22:04:36.659903	0	2007	6	42	
22:04:36.682021	35	2064	0	13	
22:04:36.704139	0	1982	51	0	
22:04:36.726258	0	2024	33	1	
22:04:36.748377	0	2023	32	3	
22:04:36.770495	25	1934	58	57	
22:04:36.792613	63	2197	0	26	
22:04:36.814731	44	1982	16	0	
22:04:36.836850	32	1976	56	14	
22:04:36.858968	41	2147	42	26	
22:04:36.881086	49	2144	105	22	
22:04:36.903204	5	2169	16	1	
22:04:36.925323	2	2193	67	16	
22:04:36.947441	10	1907	0	0	
22:04:36.969560	0	1978	30	0	
22:04:36.991678	39	2068	0	28	
22:04:37.013796	0	2049	113	0	
22:04:37.035915	40	1925	0	36	
22:04:37.058034	46	1977	14	33	
22:04:37.080151	0	2103	0	27	
22:04:37.102270	63	2155	72	0	
22:04:37.124389	26	2148	0	0	
22:04:37.146506	28	1909	0	22	
22:04:37.168625	0	2122	24	29	
22:04:37.190744	0	2103	0	39	
22:04:37.212862	57	2047	0	0	
22:04:37.234980	41	1993	0	16	
22:04:37.257098	37	2120	0	0	
22:04:37.279217	51	1904	35	29	
22:04:37.301336	32	2020	0	67	
22:04:37.323454	33	2021	0	83	
22:04:37.345572	14	2069	11	47	
22:04:37.367690	14	1890	74	2	
22:04:37.389809	0	2051	64	11	
22:04:37.411927	32	1845	3	16	
22:04:37.434045	7	1992	0	58	
22:04:37.456163	0	2101	36	40	
22:04:37.478282	0	2111	98	0	
22:04:37.500400	25	2022	81	4	
22:04:37.522519	45	2044	16	0	
22:04:37.544637	0	1966	18	0	
22:04:37.566755	43	2224	0	48	
22:04:37.588874	31	1929	38	14	
22:04:37.610992	0	2197	66	0	
22:04:37.633110	20	2122	57	13	
22:04:37.655228	0	2205	24	0	
22:04:37.677347	12	1949	31	22	
22:04:37.699465	21	1926	0	17	
22:04:37.721584	44	1852	39	11	
22:04:37.743702	0	2083	152	46	
22:04:37.765820	0	1998	38	1	
22:04:37.787939	33	2196	23	37	
22:04:37.810057	0	1904	0	12	
22:04:37.832176	12	2171	77	0	
22:04:37.854293	64	2090	69	0	
22:04:37.876412	42	2035	25	0	
22:04:37.898531	25	1924	0	0	
22:04:37.920649	0	1978	10	10	
22:04:37.942767	59	2087	64	3	
22:04:37.964885	0	2049	56	19	
22:04:37.987004	44	2052	0	88	
22:04:38.009122	0	1953	0	15	
22:04:38.031240	0	2040	90	4	
22:04:38.053358	0	2015	3	5	
22:04:38.075477	75	2184	0	36	
22:04:38.097596	56	2034	127	0	
22:04:38.119714	0	2010	23	19	
22:04:38.141832	38	2084	42	6	
22:04:38.163951	117	2135	0	21	
22:04:38.186069	0	2082	41	38	
22:04:38.208188	16	2063	0	21	
22:04:38.230305	32	2086	0	13	
22:04:38.252424	43	2054	9	50	
22:04:38.274542	13	1910	52	43	
22:04:38.296661	31	2085	83	49	
22:04:38.318779	34	2213	1	29	
22:04:38.340897	40	2076	105	63	
22:04:38.363016	56	1932	0	47	
22:04:38.385134	44	2014	81	4	
22:04:38.407253	53	2167	0	29	
22:04:38.429371	44	1610	32	19	
22:04:38.451489	28	2115	9	0	
22:04:38.473607	53	2276	0	36	
22:04:38.495726	12	2053	0	59	
22:04:38.517844	28	2056	54	0	
22:04:38.539962	5	2050	0	2	
22:04:38.562081	26	2167	62	34	
22:04:38.584199	6	2072	3	0	
22:04:38.606317	18	2071	0	0	
22:04:38.628436	80	2077	49	0	
22:04:38.650554	54	1987	0	35	
22:04:38.672673	3	2044	0	31	
22:04:38.694791	21	2029	16	0	
22:04:38.716909	33	1996	0	11	
22:04:38.739028	23	2153	52	45	
22:04:38.761146	19	2064	20	1	
22:04:38.783264	0	2073	21	0	
22:04:38.805382	30	2084	0	22	
22:04:38.827501	20	2074	83	108	
22:04:38.849619	40	2075	165	18	
22:04:38.871738	70	2115	35	38	
22:04:38.893856	50	2124	11	0	
22:04:38.915974	44	2074	110	0	
22:04:38.938093	37	1992	11	32	
22:04:38.960211	0	2244	3	44	
22:04:38.982329	0	2213	0	56	
22:04:39.004448	47	1884	36	33	
22:04:39.026566	10	1955	39	26	
22:04:39.048684	4	2024	0	56	
22:04:39.070803	32	2104	39	0	
22:04:39.092921	15	2159	0	15	
22:04:39.115039	12	2105	0	20	
22:04:39.137158	23	1790	54	26	
22:04:39.159276	34	1905	36	18	
22:04:39.181394	46	1993	0	7	
22:04:39.203513	0	1959	67	26	
22:04:39.225631	54	2088	13	22	
22:04:39.247750	0	2126	0	0	
22:04:39.269868	0	2031	0	3	
22:04:39.291986	72	2175	0	33	
22:04:39.314104	24	2188	7	47	
22:04:39.336223	9	1994	100	27	
22:04:39.358342	0	2117	27	17	
22:04:39.380459	49	1960	1	0	
22:04:39.402578	50	2126	0	26	
22:04:39.424696	78	1961	0	15	
22:04:39.446815	42	2002	60	13	
22:04:39.468933	50	1938	0	26	
22:04:39.491051	0	2140	0	6	
22:04:39.513169	35	2212	0	0	
22:04:39.535288	31	1938	0	0	
22:04:39.557406	36	1987	42	4	
22:04:39.579525	33	2102	0	80	
22:04:39.601643	48	2126	52	28	
22:04:39.623762	0	2009	80	0	
22:04:39.645880	5	1904	53	26	
22:04:39.667999	68	2034	0	12	
22:04:39.690116	45	2082	36	48	
22:04:39.712234	0	1933	87	63	
22:04:39.734353	30	2169	0	19	
22:04:39.756471	79	1918	24	2	
22:04:39.778590	49	2065	0	50	
22:04:39.800708	24	2108	0	50	
22:04:39.822827	38	2192	16	30	
22:04:39.844945	24	2012	17	0	
22:04:39.867063	22	2011	0	27	
22:04:39.889182	4	2058	63	28	
22:04:39.911300	37	2034	42	24	
22:04:39.933418	27	2187	32	47	
22:04:39.955537	19	2217	0	0	
22:04:39.977655	65	2031	34	0	
22:04:39.999773	75	2125	0	1	
22:04:40.021892	31	2121	51	39	
22:04:40.044010	97	2022	0	27	
22:04:40.066128	35	1951	0	7	
22:04:40.088247	0	1908	39	26	
22:04:40.110365	14	1806	36	35	
22:04:40.132483	33	1755	25	44	
22:04:40.154602	0	2031	10	32	
22:04:40.176720	34	2103	10	0	
22:04:40.198839	0	2059	0	13	
22:04:40.220957	0	1958	126	0	
22:04:40.243075	41	2066	0	14	
22:04:40.265193	0	2170	70	28	
22:04:40.287312	5	2198	0	39	
22:04:40.309430	47	1866	19	30	
22:04:40.331549	28	1976	16	11	
22:04:40.353667	48	2230	0	8	
22:04:40.375785	88	2217	0	43	
22:04:40.397904	42	1792	27	22	
22:04:40.420022	27	1964	118	41	
22:04:40.442140	1	1998	29	20	
22:04:40.464258	40	2063	0	35	
22:04:40.486377	30	2085	0	21	
22:04:40.508495	79	2057	52	30	
22:04:40.530614	33	2051	0	0	
22:04:40.552732	22	2207	0	37	
22:04:40.574850	24	2050	0	30	
22:04:40.596968	44	1791	0	6	
22:04:40.619088	0	1982	46	25	
22:04:40.641205	18	2080	48	20	
22:04:40.663324	44	1928	0	53	
22:04:40.685442	12	1994	0	0	
22:04:40.707561	5	2003	0	18	
22:04:40.729679	32	1986	0	33	
22:04:40.751797	41	1877	42	1	
22:04:40.773915	32	2112	0	0	
22:04:40.796034	0	2073	0	60	
22:04:40.818153	3	2024	94	4	
22:04:40.840271	39	2037	52	38	
22:04:40.862389	0	1994	6	32	
22:04:40.884507	0	2085	0	25	
22:04:40.906626	69	1783	20	0	
22:04:40.928744	0	2031	23	67	
22:04:40.950862	0	2151	10	78	
22:04:40.972980	59	2026	0	0	
22:04:40.995099	68	1906	14	45	
22:04:41.017217	85	2057	79	1	
22:04:41.039335	0	1993	41	13	
22:04:41.061454	94	2015	0	11	
22:04:41.083572	1	2006	38	0	
22:04:41.105691	0	2030	36	57	
22:04:41.127809	23	1713	12	27	
22:04:41.149927	47	2205	53	8	
22:04:41.172045	50	1997	0	43	
22:04:41.194164	0	2194	0	72	
22:04:41.216282	32	2016	0	33	
22:04:41.238401	0	1990	62	4	
22:04:41.260519	17	2157	41	0	
22:04:41.282638	0	1992	0	27	
22:04:41.304756	47	1948	17	32	
22:04:41.326874	0	2099	56	16	
22:04:41.348993	0	2095	110	0	
22:04:41.371110	34	2050	10	0	
22:04:41.393229	16	2093	88	0	
22:04:41.415347	27	2115	99	0	
22:04:41.437466	0	1986	63	0	
22:04:41.459584	51	1777	36	28	
22:04:41.481702	0	2148	0	40	
22:04:41.503821	54	2078	0	19	
22:04:41.525939	29	1939	0	37	
22:04:41.548058	4	2039	56	15	
22:04:41.570176	29	2162	40	16	
22:04:41.592294	61	2013	21	38	
22:04:41.614413	27	1980	112	5	
22:04:41.636531	0	2036	50	32	
22:04:41.658650	60	2234	49	6	
22:04:41.680768	0	2008	0	2	
22:04:41.702886	68	2058	80	14	
22:04:41.725005	64	1717	7	0	
22:04:41.747123	42	2218	35	30	
22:04:41.769242	30	2060	23	0	
22:04:41.791360	50	2095	61	26	
22:04:41.813478	70	2128	99	0	
22:04:41.835596	33	2081	0	54	
22:04:41.857715	0	2099	0	3	
22:04:41.879833	10	1843	14	17	
22:04:41.901952	59	2112	0	1	
22:04:41.924070	55	2046	15	13	
22:04:41.946188	0	2022	29	50	
22:04:41.968306	38	2103	0	52	
22:04:41.990424	19	2057	13	12	
22:04:42.012543	32	2124	0	68	
22:04:42.034661	17	2186	0	4	
22:04:42.056779	0	2047	23	28	
22:04:42.078898	37	1832	21	32	
22:04:42.101016	0	2083	0	0	
22:04:42.123135	32	2120	100	35	
22:04:42.145253	0	2159	66	0	
22:04:42.167371	35	2035	19	0	
22:04:42.189490	0	2179	50	51	
22:04:42.211608	7	2114	35	78	
22:04:42.233726	11	1880	22	36	
22:04:42.255845	18	1957	37	53	
22:04:42.277964	59	1805	26	0	
22:04:42.300082	52	1931	31	0	
22:04:42.322200	0	2257	0	0	
22:04:42.344318	63	1962	17	17	
22:04:42.366436	20	2007	0	42	
22:04:42.388555	17	2080	0	27	
22:04:42.410673	0	2053	22	47	
22:04:42.432791	45	2057	109	19	
22:04:42.454910	45	2110	0	0	
22:04:42.477028	38	2062	40	15	
22:04:42.499147	28	2041	0	44	
22:04:42.521265	14	2036	77	21	
22:04:42.543383	41	2114	0	17	
22:04:42.565502	10	2105	0	4	
22:04:42.587620	0	1852	1	0	
22:04:42.609738	7	2185	35	39	
22:04:42.631856	37	1956	34	0	
22:04:42.653975	0	2208	0	0	
22:04:42.676093	4	2145	0	0	
22:04:42.698212	28	2007	0	25	
22:04:42.720330	23	2137	2	12	
22:04:42.742448	34	2026	78	6	
22:04:42.764567	37	1793	20	0	
22:04:42.786685	0	1979	38	40	
22:04:42.808804	48	2184	35	25	
22:04:42.830922	8	2163	51	24	
22:04:42.853040	41	2003	137	34	
22:04:42.875158	0	1958	25	44	
22:04:42.897277	18	2187	134	50	
22:04:42.919395	24	1989	0	40	
22:04:42.941514	0	2067	0	0	
22:04:42.963632	44	1985	31	17	
22:04:42.985750	17	2103	22	33	
22:04:43.007869	56	1924	13	19	
22:04:43.029986	0	1952	89	0	
22:04:43.052105	43	2163	0	0	
22:04:43.074223	24	2013	0	12	
22:04:43.096342	39	2032	0	50	
22:04:43.118460	21	2091	71	11	
22:04:43.140579	0	2159	60	82	
22:04:43.162697	82	2090	15	0	
22:04:43.184815	13	2057	0	42	
22:04:43.206933	0	2082	0	4	
22:04:43.229053	38	2202	7	42	
22:04:43.251170	14	2051	0	71	
22:04:43.273289	33	1957	0	0	
22:04:43.295407	24	2049	5	18	
22:04:43.317526	42	2009	0	29	
22:04:43.339644	0	2203	124	3	
22:04:43.361762	47	1908	36	13	
22:04:43.383880	36	2017	64	18	
22:04:43.405998	22	2176	0	6	
22:04:43.428118	32	1985	60	0	
22:04:43.450235	42	2136	47	40	
22:04:43.472354	13	1930	41	0	
22:04:43.494472	0	1806	55	0	
22:04:43.516590	33	1755	0	27	
22:04:43.538709	50	2255	73	12	
22:04:43.560827	3	2129	0	16	
22:04:43.582945	0	1996	0	21	
22:04:43.605064	22	2097	25	10	
22:04:43.627182	17	1966	0	58	
22:04:43.649301	0	1969	15	26	
22:04:43.671419	4	2167	0	2	
22:04:43.693537	29	2004	0	0	
22:04:43.715656	43	2038	7	11	
22:04:43.737774	23	2000	0	0	
22:04:43.759893	52	2132	80	21	
22:04:43.782011	44	1994	0	25	
22:04:43.804129	38	2081	0	0	
22:04:43.826247	23	2039	83	74	
22:04:43.848366	5	1910	0	30	
22:04:43.870484	0	2242	0	27	
22:04:43.892602	49	2096	0	45	
22:04:43.914720	50	2149	0	35	
22:04:43.936839	0	1936	0	21	
22:04:43.958958	50	1963	0	25	
22:04:43.981076	0	2059	72	29	
22:04:44.003194	50	1933	0	22	
22:04:44.025313	62	2061	67	27	
22:04:44.047431	0	2048	17	48	
22:04:44.069549	0	2067	132	96	
22:04:44.091667	0	1954	54	32	
22:04:44.113786	38	2072	0	5	
22:04:44.135904	56	2165	26	20	
22:04:44.158023	0	1981	0	0	
22:04:44.180141	39	1985	86	7	
22:04:44.202259	34	2065	0	0	
22:04:44.224378	69	2083	133	24	
22:04:44.246496	118	2059	62	15	
22:04:44.268615	9	1783	0	9	
22:04:44.290732	14	2029	96	24	
22:04:44.312851	67	1737	0	0	
22:04:44.334969	0	2166	0	0	
22:04:44.357088	32	1962	35	53	
22:04:44.379206	21	2142	22	21	
22:04:44.401324	59	2184	3	55	
22:04:44.423443	37	2198	46	21	
22:04:44.445561	0	2035	33	0	
22:04:44.467680	21	1908	0	24	
22:04:44.489797	0	2030	0	0	
22:04:44.511916	0	1977	0	0	
22:04:44.534034	8	2154	0	0	
22:04:44.556153	27	2075	0	0	
22:04:44.578271	2	1967	48	35	
22:04:44.600389	0	1869	0	5	
22:04:44.622508	39	2060	39	27	
22:04:44.644626	65	2137	72	0	
22:04:44.666744	34	2021	0	27	
22:04:44.688863	77	2067	108	0	
22:04:44.710981	0	2113	37	7	
22:04:44.733099	0	2023	0	0	
22:04:44.755218	0	1790	0	0	
22:04:44.777336	0	2120	65	7	
22:04:44.799455	20	2130	0	0	
22:04:44.821573	28	2216	22	7	
22:04:44.843691	32	2030	0	0	
22:04:44.865809	24	1904	0	37	
22:04:44.887928	44	2139	80	0	
22:04:44.910046	30	2020	52	39	
22:04:44.932165	0	2021	28	0	
22:04:44.954283	35	2080	0	0	
22:04:44.976401	12	2122	0	0	
22:04:44.998520	20	2147	44	0	
22:04:45.020638	34	2084	56	39	
22:04:45.042756	30	2117	18	0	
22:04:45.064874	0	1856	0	11	
22:04:45.086993	0	2024	34	15	
22:04:45.109112	0	1951	15	0	
22:04:45.131230	0	1949	81	6	
22:04:45.153348	10	2057	30	0	
22:04:45.175467	6	1972	54	28	
22:04:45.197585	56	2172	0	8	
22:04:45.219704	0	1850	0	20	
22:04:45.241821	27	2039	90	38	
22:04:45.263940	18	1981	0	0	
22:04:45.286058	29	2000	0	0	
22:04:45.308177	52	1687	73	2	
22:04:45.330295	10	1945	0	13	
22:04:45.352413	66	2142	0	2	
22:04:45.374531	39	2107	0	31	
22:04:45.396650	64	1957	24	11	
22:04:45.418769	73	2082	125	0	
22:04:45.440886	17	2118	128	0	
22:04:45.463005	56	1996	42	32	
22:04:45.485123	59	2038	34	35	
22:04:45.507242	0	2074	36	8	
22:04:45.529360	0	1970	0	0	
22:04:45.551478	36	1986	40	38	
22:04:45.573596	50	2068	62	0	
22:04:45.595715	66	2107	52	3	
22:04:45.617834	0	1876	0	0	
22:04:45.639952	54	1907	0	25	
22:04:45.662070	2	2108	0	12	
22:04:45.684188	41	1845	30	0	
22:04:45.706307	34	2028	91	8	
22:04:45.728425	52	2026	45	10	
22:04:45.750544	57	2183	48	29	
22:04:45.772662	0	2097	0	31	
22:04:45.794780	0	2197	0	25	
22:04:45.816898	2	2185	56	51	
22:04:45.839017	0	2074	14	44	
22:04:45.861135	39	2107	26	19	
22:04:45.883254	37	2040	64	27	
22:04:45.905372	44	2050	21	35	
22:04:45.927491	26	2089	20	38	
22:04:45.949609	50	2018	5	27	
22:04:45.971727	0	1921	0	4	
22:04:45.993845	15	1888	0	0	
22:04:46.015963	68	2035	119	0	
22:04:46.038082	59	1979	53	1	
22:04:46.060200	11	2109	103	49	
22:04:46.082319	47	1823	8	22	
22:04:46.104437	62	2051	0	45	
22:04:46.126555	1	2164	0	22	
22:04:46.148674	8	2131	17	31	
22:04:46.170792	67	1901	62	7	
22:04:46.192910	0	2201	0	0	
22:04:46.215029	37	2027	0	0	
22:04:46.237147	0	2019	11	0	
22:04:46.259266	5	2055	33	65	
22:04:46.281384	18	2210	0	29	
22:04:46.303502	0	1905	40	0	
22:04:46.325621	51	1990	0	61	
22:04:46.347739	35	1955	101	22	
22:04:46.369857	49	2024	60	23	
22:04:46.391975	60	2045	81	0	
22:04:46.414094	32	1921	0	0	
22:04:46.436212	0	2019	110	0	
22:04:46.458331	0	2038	9	54	
22:04:46.480449	10	2234	43	40	
22:04:46.502567	32	1944	0	29	
22:04:46.524686	32	1992	12	0	
22:04:46.546804	48	2116	54	90	
22:04:46.568923	0	2052	2	30	
22:04:46.591041	17	2126	33	21	
22:04:46.613159	36	2132	0	12	
22:04:46.635277	27	2136	0	0	
22:04:46.657396	60	1800	5	0	
22:04:46.679514	33	2210	132	47	
22:04:46.701632	0	1965	0	0	
22:04:46.723751	40	2000	34	30	
22:04:46.745869	0	2064	0	13	
22:04:46.767988	0	2129	0	0	
22:04:46.790106	38	2010	0	30	
22:04:46.812224	54	2064	31	33	
22:04:46.834342	23	1999	51	57	
22:04:46.856461	55	1990	0	8	
22:04:46.878580	28	2192	114	56	
22:04:46.900698	0	2057	0	25	
22:04:46.922816	60	2157	15	0	
22:04:46.944934	0	2014	0	37	
22:04:46.967053	0	1798	106	49	
22:04:46.989171	0	2031	41	36	
22:04:47.011289	13	2121	0	40	
22:04:47.033407	27	2018	11	26	
22:04:47.055526	17	2251	0	0	
22:04:47.077645	0	2018	18	0	
22:04:47.099762	22	2059	42	35	
22:04:47.121881	45	1969	32	41	
22:04:47.143999	4	2060	32	0	
22:04:47.166118	23	2124	27	44	
22:04:47.188236	16	2085	32	2	
22:04:47.210355	47	1947	32	22	
22:04:47.232473	0	1947	0	8	
22:04:47.254591	7	2103	8	56	
22:04:47.276709	50	2023	30	30	
22:04:47.298828	2	2127	0	5	
22:04:47.320947	29	2105	0	33	
22:04:47.343064	29	2103	66	48	
22:04:47.365183	30	2028	11	0	
22:04:47.387301	0	2012	6	36	
22:04:47.409420	32	2101	29	0	
22:04:47.431538	37	2151	128	10	
22:04:47.453656	23	2068	0	0	
22:04:47.475774	67	2105	43	11	
22:04:47.497894	57	2162	30	0	
22:04:47.520012	58	2093	44	96	
22:04:47.542130	17	2015	4	0	
22:04:47.564248	0	2020	0	0	
22:04:47.586366	0	2079	19	0	
22:04:47.608485	75	2072	83	23	
22:04:47.630603	7	2047	0	0	
22:04:47.652721	26	2148	59	24	
22:04:47.674839	0	1799	158	30	
22:04:47.696958	0	1981	0	0	
22:04:47.719077	0	2169	31	4	
22:04:47.741195	24	2159	164	0	
22:04:47.763313	0	2156	3	20	
22:04:47.785431	57	2173	0	0	
22:04:47.807550	51	2223	64	40	
22:04:47.829669	2	1967	0	0	
22:04:47.851786	23	2201	31	27	
22:04:47.873905	43	2113	132	22	
22:04:47.896023	34	1960	2	39	
22:04:47.918142	43	2030	3	11	
22:04:47.940260	29	1992	44	0	
22:04:47.962378	36	1987	55	36	
22:04:47.984496	36	2091	17	45	
22:04:48.006615	17	2129	59	29	
22:04:48.028734	11	2102	23	24	
22:04:48.050852	5	2159	66	24	
22:04:48.072970	25	2064	6	56	
22:04:48.095088	7	2237	0	34	
22:04:48.117207	0	2034	0	44	
22:04:48.139325	10	2054	44	35	
22:04:48.161443	64	1942	55	7	
22:04:48.183562	27	2051	36	38	
22:04:48.205680	0	2100	0	0	
22:04:48.227799	5	2155	0	0	
22:04:48.249916	40	2127	14	11	
22:04:48.272035	0	2134	32	17	
22:04:48.294153	39	1988	0	0	
22:04:48.316272	8	2019	0	20	
22:04:48.338390	34	1975	0	0	
22:04:48.360508	7	1704	72	4	
22:04:48.382627	62	2146	43	0	
22:04:48.404745	66	1975	42	0	
22:04:48.426863	20	2005	0	25	
22:04:48.448982	24	1805	116	0	
22:04:48.471100	1	2049	0	29	
22:04:48.493219	0	1957	30	32	
22:04:48.515337	50	2037	6	0	
22:04:48.537456	0	1989	0	10	
22:04:48.559574	42	2107	109	15	
22:04:48.581692	0	2014	0	43	
22:04:48.603810	0	1922	0	23	
22:04:48.625928	44	1957	8	22	
22:04:48.648047	10	2142	0	28	
22:04:48.670165	2	2148	0	30	
22:04:48.692284	69	1972	35	12	
22:04:48.714402	28	2039	0	29	
22:04:48.736520	32	2018	54	40	
22:04:48.758639	48	2202	0	0	
22:04:48.780757	0	1957	0	42	
22:04:48.802875	19	2120	48	30	
22:04:48.824994	0	2010	0	36	
22:04:48.847112	58	2024	18	0	
22:04:48.869231	34	1978	11	45	
22:04:48.891349	55	1966	31	0	
22:04:48.913467	26	1985	0	26	
22:04:48.935586	31	2129	72	65	
22:04:48.957704	43	2126	19	52	
22:04:48.979822	29	2181	21	43	
22:04:49.001940	18	2063	12	0	
22:04:49.024059	90	1754	130	60	
22:04:49.046177	0	2164	3	26	
22:04:49.068296	4	1802	0	0	
22:04:49.090414	3	2212	53	0	
22:04:49.112532	0	2095	0	19	
22:04:49.134650	54	2019	9	0	
22:04:49.156769	42	2134	2	13	
22:04:49.178888	25	1904	0	0	
22:04:49.201005	11	2006	115	21	
22:04:49.223124	0	2184	106	15	
22:04:49.245242	37	1893	0	6	
22:04:49.267361	43	1924	0	26	
22:04:49.289479	9	2168	0	24	
22:04:49.311597	0	2020	0	0	
22:04:49.333715	59	2050	36	4	
22:04:49.355834	27	2242	0	17	
22:04:49.377953	12	2071	0	13	
22:04:49.400071	0	1975	0	8	
22:04:49.422189	37	2114	31	28	
22:04:49.444307	0	2033	33	17	
22:04:49.466426	45	1972	36	2	
22:04:49.488545	33	2006	53	23	
22:04:49.510662	0	1864	8	19	
22:04:49.532780	32	2019	0	0	
22:04:49.554899	46	2000	13	0	
22:04:49.577017	28	2093	0	11	
22:04:49.599136	48	2068	26	3	
22:04:49.621254	0	1863	0	0	
22:04:49.643373	43	2219	0	15	
22:04:49.665491	0	1998	138	18	
22:04:49.687610	40	2119	0	0	
22:04:49.709727	1	1952	0	20	
22:04:49.731847	35	1933	9	42	
22:04:49.753964	18	2006	112	29	
22:04:49.776083	74	2116	0	38	
22:04:49.798201	47	1716	70	0	
22:04:49.820320	46	1986	0	6	
22:04:49.842438	53	2074	38	39	
22:04:49.864556	0	2085	14	22	
22:04:49.886674	30	1753	0	22	
22:04:49.908793	36	1973	72	33	
22:04:49.930911	0	1981	0	36	
22:04:49.953029	25	2167	32	0	
22:04:49.975148	35	2109	42	59	
22:04:49.997266	28	2105	42	0	
22:04:50.019385	57	2000	38	46	
22:04:50.041502	36	1980	17	6	
22:04:50.063621	38	1903	110	0	
22:04:50.085739	42	2174	0	0	
22:04:50.107858	13	1973	0	0	
22:04:50.129976	99	2044	0	21	
22:04:50.152095	0	2034	51	14	
22:04:50.174213	5	2178	0	0	
22:04:50.196331	86	1979	0	8	
22:04:50.218450	38	2031	43	85	
22:04:50.240568	43	1990	0	28	
22:04:50.262686	78	2041	0	21	
22:04:50.284804	0	2195	15	29	
22:04:50.306923	0	2118	12	38	
22:04:50.329041	0	2093	40	19	
22:04:50.351160	32	1996	23	0	
22:04:50.373278	0	1797	24	76	
22:04:50.395396	53	1942	51	14	
22:04:50.417515	76	1902	35	18	
22:04:50.439633	36	2133	0	13	
22:04:50.461751	11	2075	26	9	
22:04:50.483870	18	2053	32	2	
22:04:50.505988	26	2167	55	17	
22:04:50.528107	46	2076	0	0	
22:04:50.550225	45	2062	51	16	
22:04:50.572343	16	2110	1	0	
22:04:50.594461	36	1974	68	0	
22:04:50.616580	34	2028	35	34	
22:04:50.638699	3	1906	37	0	
22:04:50.660816	17	1884	113	27	
22:04:50.682935	39	1995	0	0	
22:04:50.705053	14	2173	0	41	
22:04:50.727172	31	2104	0	32	
22:04:50.749290	25	2076	0	0	
22:04:50.771408	1	2110	5	8	
22:04:50.793527	13	2068	22	0	
22:04:50.815645	0	2028	0	0	
22:04:50.837764	0	1847	51	18	
22:04:50.859882	31	2055	15	0	
22:04:50.882000	12	2037	89	0	
22:04:50.904118	50	1942	22	0	
22:04:50.926237	63	1967	49	19	
22:04:50.948355	19	2137	11	38	
22:04:50.970473	22	2169	25	13	
22:04:50.992592	44	2062	17	53	
22:04:51.014710	57	2034	54	68	
22:04:51.036828	40	2034	23	12	
22:04:51.058947	16	2152	0	55	
22:04:51.081065	10	2010	33	0	
22:04:51.103183	0	2050	41	0	
22:04:51.125302	0	2019	0	48	
22:04:51.147420	68	2165	0	9	
22:04:51.169538	8	1928	66	54	
22:04:51.191657	4	1820	117	0	
22:04:51.213775	29	2143	10	0	
22:04:51.235893	64	1980	31	0	
22:04:51.258012	52	2270	0	0	
22:04:51.280130	0	2043	0	6	
22:04:51.302249	0	2073	19	38	
22:04:51.324367	26	2106	62	30	
22:04:51.346485	75	2157	43	0	
22:04:51.368604	16	2038	0	24	
22:04:51.390722	33	1955	25	32	
22:04:51.412840	0	2028	12	38	
22:04:51.434958	51	2071	43	0	
22:04:51.457077	6	2154	38	16	
22:04:51.479195	0	2033	0	46	
22:04:51.501314	3	1974	0	31	
22:04:51.523432	44	1978	19	16	
22:04:51.545550	44	1965	0	55	
22:04:51.567669	23	2100	0	49	
22:04:51.589787	0	1963	21	19	
22:04:51.611905	40	1937	2	38	
22:04:51.634024	34	1867	68	0	
22:04:51.656142	0	1916	0	2	
22:04:51.678261	48	2281	0	0	
22:04:51.700379	14	2208	18	0	
22:04:51.722497	61	2059	55	0	
22:04:51.744615	77	2023	13	0	
22:04:51.766734	37	2063	81	19	
22:04:51.788853	36	1995	16	0	
22:04:51.810970	28	2126	0	17	
22:04:51.833089	17	2030	30	0	
22:04:51.855207	0	1953	20	22	
22:04:51.877326	0	2179	0	32	
22:04:51.899444	52	1976	32	10	
22:04:51.921563	53	2040	17	6	
22:04:51.943680	12	1898	0	71	
22:04:51.965799	0	2042	2	7	
22:04:51.987918	7	1939	30	42	
22:04:52.010036	34	2025	39	33	
22:04:52.032154	17	2218	24	43	
22:04:52.054272	48	2145	0	0	
22:04:52.076391	18	1909	0	12	
22:04:52.098509	0	1719	8	75	
22:04:52.120628	25	2137	22	20	
22:04:52.142745	0	2002	29	80	
22:04:52.164864	17	2120	50	23	
22:04:52.186982	38	2045	54	33	
22:04:52.209101	0	2154	81	3	
22:04:52.231219	32	2162	6	31	
22:04:52.253337	14	1759	96	12	
22:04:52.275456	19	1764	2	27	
22:04:52.297575	16	2041	0	14	
22:04:52.319693	46	2097	144	38	
22:04:52.341810	82	2169	6	0	
22:04:52.363929	52	2057	0	0	
22:04:52.386047	43	1993	72	0	
22:04:52.408166	30	2060	0	27	
22:04:52.430284	44	2021	0	0	
22:04:52.452403	7	2128	0	0	
22:04:52.474521	23	1877	9	14	
22:04:52.496639	20	2036	0	0	
22:04:52.518758	31	2162	0	0	
22:04:52.540876	0	1975	19	69	
22:04:52.562994	28	1868	7	20	
22:04:52.585113	15	2089	1	0	
22:04:52.607231	72	2134	0	6	
22:04:52.629350	65	2147	45	38	
22:04:52.651468	52	2156	0	35	
22:04:52.673586	42	2256	47	13	
22:04:52.695704	29	2027	0	25	
22:04:52.717823	62	2054	0	25	
22:04:52.739941	26	2055	0	0	
22:04:52.762059	13	2185	22	0	
