#    Time  Long.axis      Spin1      Spin2
  95.5478 -0.9530184  0.0505973  0.2986567
  95.5837 -0.9521345 -0.1577694  0.2618181
  95.6214 -0.9515760 -0.2994686  0.0694376
  95.6615 -0.9510124 -0.2549888 -0.1748031
  95.6960 -0.9519920 -0.0882170 -0.2931366
  95.7347 -0.9573505  0.1341009 -0.2559237
  95.7693 -0.9543426  0.2786640 -0.1075946
  95.8073 -0.9501675  0.2897873  0.1149130
  95.8446 -0.9528797  0.1369610  0.2706694
  95.8806 -0.9529792 -0.0770102  0.2930870
  95.9151 -0.9538734 -0.2493086  0.1672448
  95.9497 -0.9541722 -0.2965593 -0.0400991
  95.9870 -0.9536475 -0.1909958 -0.2325446
  96.0216 -0.9565002  0.0006948 -0.2917307
  96.0575 -0.9590790  0.1896516 -0.2102373
  96.0921 -0.9545934  0.2952378 -0.0398258
  96.1294 -0.9534279  0.2507407  0.1676436
  96.1640 -0.9566717  0.0839763  0.2787962
  96.1999 -0.9564337 -0.1244913  0.2640766
  96.2345 -0.9559846 -0.2662582  0.1232885
  96.2690 -0.9562501 -0.2801990 -0.0841090
  96.3063 -0.9538540 -0.1469142 -0.2618756
  96.3423 -0.9577432  0.0447913 -0.2841158
  96.3768 -0.9580779  0.2226076 -0.1803680
  96.4114 -0.9563462  0.2919763  0.0123213
  96.4529 -0.9559259  0.1945067  0.2199380
  96.4888 -0.9580011  0.0080974  0.2866502
  96.5234 -0.9568541 -0.1894435  0.2203209
  96.5579 -0.9566382 -0.2869012  0.0503101
  96.5953 -0.9562270 -0.2369655 -0.1716896
  96.6298 -0.9584518 -0.0757699 -0.2750074
  96.6658 -0.9598749  0.1216176 -0.2526841
  96.7003 -0.9590266  0.2633671 -0.1044308
  96.7349 -0.9549535  0.2855162  0.0808967
  96.7750 -0.9579975  0.1379657  0.2514086
  96.8130 -0.9568095 -0.0735561  0.2812562
  96.8503 -0.9571540 -0.2489022  0.1479998
  96.8876 -0.9569359 -0.2825263 -0.0667270
  96.9284 -0.9574184 -0.1412155 -0.2518098
  96.9644 -0.9603028  0.0530182 -0.2738753
  96.9989 -0.9606853  0.2194491 -0.1700761
  97.0335 -0.9573355  0.2885737  0.0152934
  97.0708 -0.9579400  0.2051367  0.2006734
  97.1068 -0.9568857  0.0215574  0.2896637
  97.1441 -0.9572565 -0.1842860  0.2229318
  97.1786 -0.9576409 -0.2844340  0.0449584
  97.2132 -0.9574193 -0.2479651 -0.1478567
  97.2478 -0.9591840 -0.0945151 -0.2665202
  97.2837 -0.9645590  0.1006729 -0.2439076
  97.3183 -0.9605647  0.2485768 -0.1245993
  97.3528 -0.9569029  0.2821430  0.0687911
  97.3901 -0.9566485  0.1648114  0.2401268
  97.4285 -0.9574435 -0.0443429  0.2851940
  97.4700 -0.9556103 -0.2479804  0.1591056
  97.5097 -0.9562778 -0.2817952 -0.0782572
  97.5443 -0.9571359 -0.1706400 -0.2340362
  97.5788 -0.9601877  0.0211827 -0.2785514
  97.6148 -0.9636947  0.2019201 -0.1747023
  97.6493 -0.9584489  0.2852351 -0.0040802
  97.6839 -0.9562712  0.2351166  0.1739699
  97.7185 -0.9537796  0.0681471  0.2926781
  97.7630 -0.9543555 -0.1767572  0.2407538
  97.8045 -0.9555690 -0.2936541  0.0255972
  97.8484 -0.9551510 -0.1990348 -0.2192528
  97.8830 -0.9580954 -0.0153429 -0.2860380
  97.9189 -0.9622016  0.1711426 -0.2118448
  97.9535 -0.9572145  0.2852686 -0.0486032
  97.9880 -0.9555106  0.2572324  0.1443294
  98.0226 -0.9568065  0.1065770  0.2704859
  98.0613 -0.9552993 -0.1193156  0.2704941
  98.1042 -0.9526938 -0.2895476  0.0923941
  98.1387 -0.9550975 -0.2759145 -0.1079816
  98.1733 -0.9551975 -0.1341157 -0.2638384
  98.2092 -0.9582096  0.0633361 -0.2789677
  98.2438 -0.9603103  0.2329928 -0.1533576
  98.2783 -0.9549834  0.2940765  0.0390595
  98.3157 -0.9556433  0.1996299  0.2165497
  98.3558 -0.9521473 -0.0200819  0.3049791
  98.3986 -0.9498923 -0.2509805  0.1863154
  98.4390 -0.9513597 -0.3009356 -0.0659733
  98.4767 -0.9517961 -0.1756379 -0.2514669
  98.5140 -0.9566946  0.0387765 -0.2884994
  98.5500 -0.9572850  0.2225710 -0.1845743
  98.5845 -0.9528460  0.3033369  0.0084448
  98.6219 -0.9509507  0.2281534  0.2088990
  98.6578 -0.9490115  0.0387809  0.3128469
  98.6951 -0.9458795 -0.1923784  0.2613475
  98.7297 -0.9484483 -0.3093595  0.0688655
  98.7670 -0.9491999 -0.2705147 -0.1607526
  98.8016 -0.9521511 -0.1063635 -0.2865224
  98.8427 -0.9561428  0.1413236 -0.2565512
  98.8773 -0.9529435  0.2859625 -0.1006183
  98.9205 -0.9461701  0.2858329  0.1518608
  98.9578 -0.9480486  0.1047400  0.3003887
  98.9993 -0.9453928 -0.1571499  0.2855457
  99.0394 -0.9455860 -0.3159811  0.0776085
  99.0794 -0.9469766 -0.2742025 -0.1674761
  99.1195 -0.9487559 -0.0680478 -0.3085964
  99.1610 -0.9552499  0.1799111 -0.2347971
  99.1983 -0.9495145  0.3108659 -0.0422443
  99.2384 -0.9455574  0.2607231  0.1947940
  99.2730 -0.9440897  0.0768328  0.3206110
  99.3089 -0.9400432 -0.1516499  0.3054850
  99.3462 -0.9420640 -0.3160567  0.1123549
  99.3808 -0.9413679 -0.3160652 -0.1180222
  99.4154 -0.9429040 -0.1655956 -0.2889812
  99.4513 -0.9492973  0.0434030 -0.3113692
  99.4859 -0.9519367  0.2440527 -0.1850807
  99.5232 -0.9443056  0.3276657  0.0303679
  99.5605 -0.9442531  0.2189843  0.2458290
  99.5965 -0.9394926  0.0099636  0.3424242
  99.6310 -0.9367767 -0.2157912  0.2754699
  99.6711 -0.9394982 -0.3412214  0.0301856
  99.7109 -0.9384810 -0.2576137 -0.2299750
  99.7482 -0.9445022 -0.0346329 -0.3266743
  99.7869 -0.9481493  0.2022983 -0.2451292
  99.8214 -0.9413788  0.3333169 -0.0520182
  99.8560 -0.9352660  0.3058333  0.1781672
  99.8933 -0.9388745  0.1085100  0.3267113
  99.9331 -0.9333860 -0.1640246  0.3191967
  99.9676 -0.9341508 -0.3279535  0.1407439
 100.0056 -0.9352378 -0.3275798 -0.1342448
 100.0402 -0.9347926 -0.1686036 -0.3126270
 100.0761 -0.9425691  0.0656241 -0.3275010
 100.1107 -0.9432811  0.2748061 -0.1862857
 100.1453 -0.9330728  0.3584948  0.0292676
 100.1798 -0.9333135  0.2693837  0.2373992
 100.2185 -0.9338848  0.0296613  0.3563418
 100.2566 -0.9271520 -0.2379250  0.2894491
 100.2939 -0.9306216 -0.3633114  0.0441388
 100.3284 -0.9327566 -0.2991482 -0.2011853
 100.3630 -0.9310108 -0.1039483 -0.3498767
 100.3989 -0.9362258  0.1442488 -0.3204272
 100.4335 -0.9337621  0.3283160 -0.1424675
 100.4681 -0.9262232  0.3647898  0.0950738
 100.5026 -0.9282297  0.2260474  0.2954524
 100.5444 -0.9265693 -0.0715398  0.3692578
 100.5959 -0.9256852 -0.3577833  0.1228740
 100.6305 -0.9267824 -0.3462871 -0.1454636
 100.6678 -0.9274968 -0.1565868 -0.3394559
 100.7038 -0.9335426  0.0888780 -0.3472735
 100.7383 -0.9334119  0.3036716 -0.1911171
 100.7729 -0.9245577  0.3789982  0.0394143
 100.8074 -0.9255013  0.2730018  0.2625212
 100.8461 -0.9242968  0.0107753  0.3815224
 100.8807 -0.9218858 -0.2458865  0.2994436
 100.9208 -0.9224401 -0.3853887  0.0240790
 100.9592 -0.9190679 -0.2905410 -0.2662709
 100.9937 -0.9237295 -0.0617647 -0.3780330
 101.0297 -0.9312312  0.1893450 -0.3113792
 101.0642 -0.9243347  0.3651327 -0.1108312
 101.1015 -0.9165138  0.3680033  0.1567675
 101.1361 -0.9196549  0.1783386  0.3499003
 101.1721 -0.9169123 -0.0978047  0.3869188
 101.2066 -0.9166004 -0.3265243  0.2307068
 101.2412 -0.9182718 -0.3934372 -0.0445431
 101.2757 -0.9154306 -0.2790307 -0.2900495
 101.3103 -0.9184097 -0.0334539 -0.3942138
 101.3462 -0.9282392  0.2232995 -0.2975052
 101.3863 -0.9182228  0.3935510 -0.0445481
 101.4209 -0.9136472  0.3490106  0.2084238
 101.4554 -0.9153739  0.1342492  0.3795627
 101.4914 -0.9155049 -0.1530930  0.3720395
 101.5259 -0.9106885 -0.3650883  0.1932796
 101.5605 -0.9132326 -0.3956973 -0.0971075
 101.5951 -0.9104065 -0.2421840 -0.3354204
 101.6296 -0.9152150  0.0174115 -0.4025896
 101.6656 -0.9202884  0.2770210 -0.2762764
 101.7001 -0.9108225  0.4110238 -0.0382332
 101.7347 -0.9068712  0.3580982  0.2221492
 101.7692 -0.9099305  0.1321530  0.3931439
 101.8052 -0.9085366 -0.1608075  0.3856192
 101.8397 -0.9066711 -0.3756462  0.1919309
 101.8743 -0.9076172 -0.4062280 -0.1058765
 101.9089 -0.9037500 -0.2441621 -0.3515975
 101.9434 -0.9111298  0.0268041 -0.4112470
 101.9794 -0.9161670  0.2894086 -0.2772737
 102.0139 -0.9037015  0.4263759 -0.0390799
 102.0519 -0.9019895  0.3511351  0.2512352
 102.0865 -0.9076855  0.0999680  0.4075701
 102.1225 -0.9011782 -0.1986499  0.3852481
 102.1570 -0.9022850 -0.3995793  0.1619202
 102.1916 -0.9042157 -0.4023127 -0.1433125
 102.2261 -0.9000267 -0.2235905 -0.3741112
 102.2621 -0.9093330  0.0612665 -0.4115337
 102.2966 -0.9098259  0.3210033 -0.2630088
 102.3340 -0.8970506  0.4411086  0.0268973
 102.3685 -0.8976569  0.3405720  0.2796834
 102.4031 -0.9005281  0.0752386  0.4282387
 102.4390 -0.8946531 -0.2292134  0.3834801
 102.4736 -0.8987144 -0.4163659  0.1376656
 102.5081 -0.8971082 -0.4023405 -0.1825350
 102.5427 -0.8948202 -0.2010534 -0.3985904
 102.5800 -0.9026476  0.0896351 -0.4209429
 102.6146 -0.9101887  0.3412300 -0.2347736
 102.6491 -0.8977930  0.4391549  0.0333272
 102.6837 -0.8989913  0.3246257  0.2939946
 102.7183 -0.8955358  0.0424651  0.4429586
 102.7542 -0.8928159 -0.2480923  0.3759387
 102.7888 -0.8955839 -0.4297027  0.1152611
 102.8233 -0.8941251 -0.4018791 -0.1975691
 102.8579 -0.8904882 -0.1896813 -0.4135840
 102.8966 -0.8974672  0.1314292 -0.4210452
 102.9312 -0.8984690  0.3799778 -0.2199326
 102.9657 -0.8886162  0.4552589  0.0556830
 103.0003 -0.8909861  0.3182077  0.3238637
 103.0362 -0.8885457  0.0274553  0.4579659
 103.0708 -0.8855117 -0.2828742  0.3685801
 103.1053 -0.8898429 -0.4451072  0.1002959
 103.1399 -0.8876300 -0.4004394 -0.2275110
 103.1745 -0.8881334 -0.1656926 -0.4286782
 103.2104 -0.8966732  0.1361421 -0.4212393
 103.2450 -0.8969336  0.3876850 -0.2126276
 103.2795 -0.8805132  0.4687488  0.0705052
 103.3168 -0.8866282  0.3066502  0.3462024
 103.3528 -0.8889535 -0.0035987  0.4579834
 103.3873 -0.8811882 -0.3138294  0.3535795
 103.4219 -0.8855494 -0.4591911  0.0703266
 103.4565 -0.8809166 -0.3921152 -0.2650124
 103.4910 -0.8773181 -0.1405390 -0.4588700
 103.5270 -0.8906967  0.1697557 -0.4217137
 103.5643 -0.8911328  0.4213611 -0.1683363
 103.5989 -0.8757512  0.4688981  0.1148667
 103.6376 -0.8849546  0.2536416  0.3905397
 103.6766 -0.8794340 -0.1014527  0.4650840
 103.7112 -0.8791407 -0.3810429  0.2862131
 103.7457 -0.8799015 -0.4733193 -0.0417405
 103.7803 -0.8782683 -0.3363266 -0.3398960
 103.8148 -0.8789969 -0.0511336 -0.4740779
 103.8508 -0.8922406  0.2592403 -0.3697313
 103.8892 -0.8796739  0.4689670 -0.0790175
 103.9237 -0.8731741  0.4353535  0.2191675
 103.9583 -0.8795553  0.1919381  0.4353645
 103.9942 -0.8729944 -0.1465355  0.4651968
 104.0288 -0.8733496 -0.4095203  0.2637303
 104.0661 -0.8767691 -0.4683660 -0.1091296
 104.1007 -0.8686396 -0.2922208 -0.4000904
 104.1352 -0.8759655  0.0126205 -0.4822087
 104.1732 -0.8981472  0.3034593 -0.3181886
 104.2078 -0.8868786  0.4600606 -0.0423144
 104.2424 -0.8819759  0.3957415  0.2559437
 104.2769 -0.8805738  0.1244351  0.4572807
 104.3174 -0.8725761 -0.2363955  0.4274671
 104.3519 -0.8735543 -0.4545864  0.1739369
 104.3865 -0.8730417 -0.4545633 -0.1765515
 104.4210 -0.8697432 -0.2419739 -0.4301109
 104.4570 -0.8811544  0.0713703 -0.4674111
 104.4915 -0.8838411  0.3623159 -0.2958919
 104.5261 -0.8694921  0.4938480  0.0098820
 104.5607 -0.8701604  0.3959770  0.2932970
 104.5952 -0.8754858  0.1022230  0.4723082
 104.6312 -0.8674629 -0.2418726  0.4347480
 104.6657 -0.8692924 -0.4629135  0.1733257
 104.7003 -0.8713971 -0.4572948 -0.1776192
 104.7348 -0.8652871 -0.2418567 -0.4390713
 104.7708 -0.8756472  0.0771234 -0.4767536
 104.8053 -0.8818981  0.3653753 -0.2979205
 104.8399 -0.8678055  0.4969039  0.0002797
 104.8745 -0.8683319  0.3961763  0.2984024
 104.9118 -0.8719554  0.0687714  0.4847312
 104.9477 -0.8649210 -0.2670474  0.4249674
 104.9823 -0.8690192 -0.4741492  0.1413797
 105.0169 -0.8690062 -0.4517724 -0.2018165
 105.0514 -0.8587239 -0.2194900 -0.4630522
 105.0874 -0.8760467  0.1051650 -0.4706193
 105.1219 -0.8802764  0.3906528 -0.2692654
 105.1565 -0.8656360  0.4998220  0.0291937
 105.1910 -0.8652697  0.3794771  0.3275751
 105.2256 -0.8678423  0.0715868  0.4916554
 105.2615 -0.8633784 -0.2727090  0.4245085
 105.2961 -0.8647017 -0.4798601  0.1484093
 105.3307 -0.8652195 -0.4518795 -0.2172560
 105.3652 -0.8631459 -0.2167426 -0.4560722
 105.4074 -0.8746975  0.1639794 -0.4560867
 105.4447 -0.8760224  0.4411401 -0.1948849
 105.4793 -0.8621354  0.4943446  0.1111125
 105.5138 -0.8674340  0.3123768  0.3872711
 105.5498 -0.8704023 -0.0235881  0.4917758
 105.5843 -0.8602224 -0.3483715  0.3723636
 105.6189 -0.8679594 -0.4939767  0.0513168
 105.6562 -0.8625383 -0.3903905 -0.3219053
 105.6935 -0.8614200 -0.0824274 -0.5011600
 105.7295 -0.8812271  0.2451889 -0.4041302
 105.7696 -0.8675534  0.4860173 -0.1055380
 105.8041 -0.8594887  0.4635224  0.2154674
 105.8387 -0.8678741  0.2169602  0.4469035
 105.8746 -0.8633873 -0.1416686  0.4842441
 105.9092 -0.8639090 -0.4218662  0.2751183
 105.9437 -0.8679048 -0.4919975 -0.0684081
 105.9783 -0.8601483 -0.3379727 -0.3819939
 106.0129 -0.8646055 -0.0298981 -0.5015610
 106.0488 -0.8808088  0.2893962 -0.3747342
 106.0861 -0.8661933  0.4938709 -0.0761623
 106.1207 -0.8593007  0.4490679  0.2448271
 106.1553 -0.8669760  0.1885812  0.4612913
 106.1912 -0.8627344 -0.1699588  0.4762387
 106.2258 -0.8624209 -0.4388790  0.2522208
 106.2603 -0.8655744 -0.4893834 -0.1062305
 106.2949 -0.8570126 -0.3186538 -0.4049558
 106.3294 -0.8648363  0.0005253 -0.5020536
 106.3654 -0.8814385  0.3141182 -0.3526980
 106.4027 -0.8654369  0.4988561 -0.0464925
 106.4373 -0.8646936  0.4343610  0.2522609
 106.4718 -0.8692079  0.1569666  0.4688701
 106.5078 -0.8605839 -0.1988577  0.4688827
 106.5423 -0.8623791 -0.4510664  0.2298724
 106.5769 -0.8682804 -0.4790976 -0.1286647
 106.6115 -0.8621401 -0.2941769 -0.4125220
 106.6460 -0.8686950  0.0252538 -0.4947031
 106.6820 -0.8801754  0.3334929 -0.3377481
 106.7193 -0.8681485  0.4960324 -0.0164350
 106.7538 -0.8649942  0.4147781  0.2823902
 106.7884 -0.8703524  0.1233402  0.4767326
 106.8243 -0.8621186 -0.2241623  0.4544258
 106.8589 -0.8622268 -0.4651865  0.2004157
 106.8935 -0.8664106 -0.4736064 -0.1582074
 106.9280 -0.8594744 -0.2690227 -0.4346614
 106.9640 -0.8721129  0.0476820 -0.4869759
 106.9985 -0.8846313  0.3503892 -0.3076602
 107.0331 -0.8663047  0.4989523 -0.0237243
 107.0676 -0.8647301  0.4151561  0.2826435
 107.1022 -0.8742002  0.1239999  0.4694657
 107.1381 -0.8623031 -0.2232339  0.4545327
 107.1727 -0.8643755 -0.4611611  0.2004629
 107.2073 -0.8658051 -0.4721759 -0.1656244
 107.2418 -0.8645319 -0.2647407 -0.4271967
 107.2778 -0.8760360  0.0520385 -0.4794298
 107.3123 -0.8829048  0.3548168 -0.3075455
 107.3469 -0.8671386  0.4978077 -0.0160690
 107.3814 -0.8654596  0.4133960  0.2829901
 107.4160 -0.8698917  0.1242744  0.4773304
 107.4520 -0.8658226 -0.2237419  0.4475385
 107.4865 -0.8667573 -0.4596220  0.1935958
 107.5242 -0.8663258 -0.4598803 -0.1949093
 107.5639 -0.8610281 -0.1908134 -0.4714030
 107.5999 -0.8804313  0.1287079 -0.4563715
 107.6344 -0.8810566  0.4034143 -0.2469740
 107.6690 -0.8700060  0.4902860  0.0520500
 107.7035 -0.8713965  0.3500481  0.3437069
 107.7395 -0.8732302  0.0387706  0.4857631
 107.7740 -0.8661047 -0.2949940  0.4035358
 107.8086 -0.8715808 -0.4772961  0.1119612
 107.8432 -0.8727026 -0.4296302 -0.2319656
 107.8777 -0.8690425 -0.1912438 -0.4562794
 107.9137 -0.8835530  0.1341022 -0.4487211
 107.9482 -0.8844752  0.4005639 -0.2392742
 107.9828 -0.8731151  0.4846860  0.0524361
 108.0173 -0.8752891  0.3471499  0.3366837
 108.0557 -0.8737047  0.0104137  0.4863452
 108.0903 -0.8689256 -0.3151202  0.3816641
 108.1248 -0.8745086 -0.4779347  0.0825418
 108.1594 -0.8708037 -0.4163363 -0.2614669
 108.1940 -0.8668331 -0.1639369 -0.4708769
 108.2299 -0.8843889  0.1529651 -0.4409739
 108.2645 -0.8855253  0.4110034 -0.2166129
 108.2990 -0.8743204  0.4782771  0.0825525
 108.3336 -0.8811753  0.3239799  0.3443358
 108.3695 -0.8777989  0.0069441  0.4789790
 108.4041 -0.8728885 -0.3129141  0.3743668
 108.4386 -0.8763944 -0.4756612  0.0753615
 108.4732 -0.8724111 -0.4083314 -0.2686341
 108.5078 -0.8754495 -0.1614146 -0.4555584
 108.5465 -0.8937319  0.1809215 -0.4105006
 108.5866 -0.8859119  0.4418994 -0.1410144
 108.6211 -0.8771347  0.4559418  0.1508369
 108.6557 -0.8815912  0.2539000  0.3979093
 108.6916 -0.8817022 -0.0772455  0.4654400
 108.7262 -0.8752566 -0.3663115  0.3158191
 108.7607 -0.8809792 -0.4729686 -0.0132803
 108.7953 -0.8744932 -0.3578404 -0.3274324
 108.8299 -0.8789966 -0.0826913 -0.4696031
 108.8658 -0.8963238  0.2289246 -0.3797331
 108.9004 -0.8883460  0.4395466 -0.1328165
 108.9349 -0.8796593  0.4508204  0.1515269
 108.9695 -0.8869235  0.2459594  0.3909868
 109.0054 -0.8854487 -0.0768074  0.4583461
 109.0400 -0.8802700 -0.3603266  0.3086900
 109.0745 -0.8856514 -0.4641661 -0.0130963
 109.1091 -0.8780747 -0.3489757 -0.3274152
 109.1437 -0.8835498 -0.0765345 -0.4620414
 109.1796 -0.9007090  0.2239596 -0.3722437
 109.2142 -0.8935026  0.4290155 -0.1326602
 109.2487 -0.8835871  0.4403618  0.1592338
 109.2833 -0.8888403  0.2383307  0.3913583
 109.3192 -0.8891548 -0.0760180  0.4512482
 109.3538 -0.8830625 -0.3595328  0.3015572
 109.3884 -0.8904489 -0.4549027 -0.0128186
 109.4229 -0.8871578 -0.3397906 -0.3122394
 109.4575 -0.8877593 -0.0730423 -0.4544758
 109.4962 -0.9080736  0.2414571 -0.3422000
 109.5307 -0.8958120  0.4324154 -0.1026533
 109.5653 -0.8900575  0.4211937  0.1743372
 109.5999 -0.8964351  0.2077764  0.3914500
 109.6358 -0.8966865 -0.1095603  0.4288938
 109.6704 -0.8915292 -0.3679369  0.2641934
 109.7077 -0.8945723 -0.4409677 -0.0727184
 109.7450 -0.8877807 -0.2807512 -0.3647249
 109.7796 -0.8944665  0.0058630 -0.4470966
 109.8183 -0.9051681  0.3037277 -0.2973554
 109.8528 -0.8951752  0.4443154 -0.0352867
 109.8874 -0.8948827  0.3798634  0.2342834
 109.9220 -0.9005299  0.1328274  0.4140081
 109.9579 -0.8986444 -0.1816024  0.3993229
 109.9925 -0.8963626 -0.4005748  0.1899313
 110.0270 -0.8988857 -0.4201788 -0.1243150
 110.0616 -0.8945925 -0.2490025 -0.3710823
 110.0961 -0.9017755  0.0345894 -0.4308184
 110.1321 -0.9106997  0.2956860 -0.2884369
 110.1666 -0.9020024  0.4304062 -0.0337969
 110.2012 -0.9014444  0.3629537  0.2359292
 110.2358 -0.9047902  0.1213389  0.4082054
 110.2717 -0.8979187 -0.1821009  0.4007260
 110.3063 -0.9010929 -0.3928352  0.1836083
 110.3436 -0.9042666 -0.4012402 -0.1459731
 110.3781 -0.9027135 -0.2185382 -0.3706069
 110.4141 -0.9143548  0.0597115 -0.4004870
 110.4486 -0.9131605  0.3154953 -0.2580711
 110.4832 -0.9051092  0.4251672 -0.0031838
 110.5230 -0.9057046  0.3099625  0.2891754
 110.5589 -0.9114556  0.0429968  0.4091453
 110.5935 -0.9046273 -0.2436549  0.3496881
 110.6280 -0.9090260 -0.4038535  0.1028300
 110.6626 -0.9095681 -0.3701382 -0.1889011
 110.6971 -0.9082791 -0.1677890 -0.3832439
 110.7331 -0.9181081  0.1020252 -0.3829731
 110.7704 -0.9200361  0.3437471 -0.1880731
 110.8050 -0.9108679  0.4084034  0.0593832
 110.8395 -0.9107991  0.2763047  0.3067584
 110.8755 -0.9111662  0.0148978  0.4117696
 110.9100 -0.9110244 -0.2577666  0.3218554
 110.9446 -0.9129784 -0.4011366  0.0745644
 110.9791 -0.9143432 -0.3505466 -0.2027155
 111.0137 -0.9137213 -0.1369050 -0.3825838
 111.0496 -0.9212586  0.1273503 -0.3675111
 111.0877 -0.9203743  0.3578840 -0.1575761
 111.1222 -0.9149445  0.3916651  0.0973399
 111.1568 -0.9175648  0.2427366  0.3148870
 111.1927 -0.9140538 -0.0214381  0.4050260
 111.2300 -0.9176368 -0.2912503  0.2703995
 111.2646 -0.9196529 -0.3924089  0.0159283
 111.2992 -0.9199341 -0.3052537 -0.2460516
 111.3337 -0.9242642 -0.0803134 -0.3732096
 111.3697 -0.9282002  0.1755695 -0.3280545
 111.4070 -0.9236979  0.3667903 -0.1106664
 111.4416 -0.9167890  0.3724237  0.1442166
 111.4823 -0.9230064  0.1502745  0.3542269
 111.5183 -0.9185584 -0.1196955  0.3767274
 111.5563 -0.9230302 -0.3390588  0.1818088
 111.5909 -0.9241133 -0.3699684 -0.0955926
 111.6254 -0.9204480 -0.2236952 -0.3205245
 111.6600 -0.9275181  0.0238361 -0.3730175
 111.6959 -0.9326445  0.2573524 -0.2528713
 111.7305 -0.9261380  0.3755260 -0.0353354
 111.7650 -0.9242658  0.3221638  0.2048005
 111.8044 -0.9289977  0.0747155  0.3624651
 111.8404 -0.9248865 -0.1839983  0.3327606
 111.8749 -0.9286669 -0.3499326  0.1229839
 111.9095 -0.9295410 -0.3414320 -0.1392041
 111.9441 -0.9282762 -0.1782102 -0.3264113
 111.9800 -0.9348883  0.0666020 -0.3486375
 112.0146 -0.9349321  0.2832943 -0.2136501
 112.0491 -0.9287142  0.3706199  0.0114375
 112.0837 -0.9284306  0.2864736  0.2365364
 112.1231 -0.9305537  0.0392128  0.3640496
 112.1576 -0.9296181 -0.2080967  0.3041479
 112.1964 -0.9345559 -0.3512808  0.0566309
 112.2309 -0.9358878 -0.3008542 -0.1833049
 112.2655 -0.9333451 -0.1126913 -0.3408337
 112.3014 -0.9399539  0.1233164 -0.3182448
 112.3360 -0.9399359  0.3086858 -0.1457174
 112.3705 -0.9331379  0.3506570  0.0793308
 112.4051 -0.9337932  0.2296617  0.2743826
 112.4462 -0.9359680 -0.0433025  0.3494122
 112.4835 -0.9365839 -0.2712547  0.2218819
 112.5181 -0.9387501 -0.3444329 -0.0106911
 112.5527 -0.9394321 -0.2487536 -0.2357731
 112.5872 -0.9389967 -0.0461214 -0.3408197
 112.6259 -0.9477852  0.1762230 -0.2657981
 112.6636 -0.9453117  0.3225860 -0.0482089
 112.6982 -0.9431268  0.2860389  0.1693919
 112.7372 -0.9446223  0.0750126  0.3194713
 112.7732 -0.9419293 -0.1416550  0.3044718
 112.8077 -0.9400758 -0.3077010  0.1468931
 112.8423 -0.9441267 -0.3161184 -0.0932410
 112.8768 -0.9419820 -0.1838206 -0.2808557
 112.9114 -0.9446205  0.0385667 -0.3258908
 112.9473 -0.9467238  0.2412593 -0.2133262
 112.9819 -0.9415052  0.3369833 -0.0031897
 113.0165 -0.9405124  0.2750551  0.1994522
 113.0510 -0.9438748  0.0836166  0.3195443
 113.0870 -0.9430010 -0.1500633  0.2970357
 113.1215 -0.9451217 -0.3021049  0.1244091
 113.1561 -0.9462006 -0.3049281 -0.1082743
 113.1906 -0.9472944 -0.1669685 -0.2734134
 113.2297 -0.9515441  0.0498385 -0.3034468
 113.2643 -0.9543776  0.2356831 -0.1833488
 113.2988 -0.9518076  0.3060859  0.0193300
 113.3361 -0.9502998  0.2103518  0.2295263
 113.3759 -0.9475440  0.0019712  0.3196194
 113.4104 -0.9486987 -0.2092366  0.2370460
 113.4450 -0.9486809 -0.3134404  0.0419486
 113.4796 -0.9487161 -0.2627558 -0.1757757
 113.5141 -0.9508753 -0.0909670 -0.2959075
 113.5521 -0.9550755  0.1146272 -0.2732972
 113.5867 -0.9568129  0.2667192 -0.1156287
 113.6213 -0.9532804  0.2892582  0.0870991
 113.6558 -0.9514028  0.1653348  0.2598021
 113.6990 -0.9495105 -0.0740790  0.3048640
 113.7336 -0.9507183 -0.2543538  0.1773099
 113.7681 -0.9526635 -0.3022464 -0.0328534
